clip_id,source_dataset,split,source_label_folder,source_binary_label,core_label,source_file_name,source_video_path,clip_path,event_center_time,video_duration,clip_start_time,clip_end_time,clip_duration,center_offset_in_clip,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,status,error,manual_label
nexar_train_positive_00601,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00601.mp4,data/nexar_collision_prediction/train/positive/00601.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00601.mp4,18.533,40.2,13.533,23.533,10,5,18.533,17.233,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00602,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00602.mp4,data/nexar_collision_prediction/train/positive/00602.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00602.mp4,18.933,40.433,13.933,23.933,10,5,18.933,16.033,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00603,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00603.mp4,data/nexar_collision_prediction/train/positive/00603.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00603.mp4,18.821,37.876,13.821,23.821,10,5,18.821,17.841,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00604,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00604.mp4,data/nexar_collision_prediction/train/positive/00604.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00604.mp4,19.806,39.701,14.806,24.806,10,5,19.806,18.611,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00605,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00605.mp4,data/nexar_collision_prediction/train/positive/00605.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00605.mp4,19.405,40.033,14.405,24.405,10,5,19.405,17.968,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00606,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00606.mp4,data/nexar_collision_prediction/train/positive/00606.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00606.mp4,19.5,40.233,14.5,24.5,10,5,19.5,18.233,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00607,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00607.mp4,data/nexar_collision_prediction/train/positive/00607.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00607.mp4,18.805,40,13.805,23.805,10,5,18.805,14.608,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00608,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00608.mp4,data/nexar_collision_prediction/train/positive/00608.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00608.mp4,19.914,38.935,14.914,24.914,10,5,19.914,16.892,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00609,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00609.mp4,data/nexar_collision_prediction/train/positive/00609.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00609.mp4,20.977,40.131,15.977,25.977,10,5,20.977,19.768,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00610,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00610.mp4,data/nexar_collision_prediction/train/positive/00610.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00610.mp4,21.068,40.167,16.068,26.068,10,5,21.068,18.431,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00611,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00611.mp4,data/nexar_collision_prediction/train/positive/00611.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00611.mp4,19.633,40.6,14.633,24.633,10,5,19.633,16.833,Normal,Rain,Sub-urban,,exists,,near_miss
nexar_train_positive_00613,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00613.mp4,data/nexar_collision_prediction/train/positive/00613.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00613.mp4,10.033,19,5.033,15.033,10,5,10.033,8.533,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00614,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00614.mp4,data/nexar_collision_prediction/train/positive/00614.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00614.mp4,21.733,40.067,16.733,26.733,10,5,21.733,19.3,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00617,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00617.mp4,data/nexar_collision_prediction/train/positive/00617.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00617.mp4,19.661,39.575,14.661,24.661,10,5,19.661,18.453,Dark,Clear,Highway,,exists,,near_miss
nexar_train_positive_00618,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00618.mp4,data/nexar_collision_prediction/train/positive/00618.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00618.mp4,20.167,40.367,15.167,25.167,10,5,20.167,18.867,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00621,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00621.mp4,data/nexar_collision_prediction/train/positive/00621.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00621.mp4,25.7,45.433,20.7,30.7,10,5,25.7,22.133,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00622,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00622.mp4,data/nexar_collision_prediction/train/positive/00622.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00622.mp4,10.828,19,5.828,15.828,10,5,10.828,9.562,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00623,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00623.mp4,data/nexar_collision_prediction/train/positive/00623.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00623.mp4,20.058,40.294,15.058,25.058,10,5,20.058,19.568,Twilight,Clear,Highway,,exists,,near_miss
nexar_train_positive_00624,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00624.mp4,data/nexar_collision_prediction/train/positive/00624.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00624.mp4,20.8,40.067,15.8,25.8,10,5,20.8,20,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00625,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00625.mp4,data/nexar_collision_prediction/train/positive/00625.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00625.mp4,19.479,40.759,14.479,24.479,10,5,19.479,18.128,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00626,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00626.mp4,data/nexar_collision_prediction/train/positive/00626.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00626.mp4,19.867,40.267,14.867,24.867,10,5,19.867,18.333,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00627,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00627.mp4,data/nexar_collision_prediction/train/positive/00627.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00627.mp4,20.333,40.6,15.333,25.333,10,5,20.333,18.967,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00629,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00629.mp4,data/nexar_collision_prediction/train/positive/00629.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00629.mp4,10.431,19,5.431,15.431,10,5,10.431,8.398,Twilight,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00630,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00630.mp4,data/nexar_collision_prediction/train/positive/00630.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00630.mp4,19.926,39.183,14.926,24.926,10,5,19.926,16.104,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00633,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00633.mp4,data/nexar_collision_prediction/train/positive/00633.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00633.mp4,21.667,40.233,16.667,26.667,10,5,21.667,18.133,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00634,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00634.mp4,data/nexar_collision_prediction/train/positive/00634.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00634.mp4,19.9,39.1,14.9,24.9,10,5,19.9,18.567,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00635,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00635.mp4,data/nexar_collision_prediction/train/positive/00635.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00635.mp4,20.167,40.067,15.167,25.167,10,5,20.167,19.833,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00636,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00636.mp4,data/nexar_collision_prediction/train/positive/00636.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00636.mp4,18.757,40.294,13.757,23.757,10,5,18.757,17.091,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00637,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00637.mp4,data/nexar_collision_prediction/train/positive/00637.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00637.mp4,19.867,41.233,14.867,24.867,10,5,19.867,18.667,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00638,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00638.mp4,data/nexar_collision_prediction/train/positive/00638.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00638.mp4,17.573,40.196,12.573,22.573,10,5,17.573,14.601,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00639,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00639.mp4,data/nexar_collision_prediction/train/positive/00639.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00639.mp4,19.953,40.435,14.953,24.953,10,5,19.953,17.951,Twilight,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00640,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00640.mp4,data/nexar_collision_prediction/train/positive/00640.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00640.mp4,20.432,40.098,15.432,25.432,10,5,20.432,17.657,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00641,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00641.mp4,data/nexar_collision_prediction/train/positive/00641.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00641.mp4,9.832,19,4.832,14.832,10,5,9.832,6.733,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00642,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00642.mp4,data/nexar_collision_prediction/train/positive/00642.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00642.mp4,18.721,40.825,13.721,23.721,10,5,18.721,17.865,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00643,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00643.mp4,data/nexar_collision_prediction/train/positive/00643.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00643.mp4,20.501,40.201,15.501,25.501,10,5,20.501,19.032,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00644,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00644.mp4,data/nexar_collision_prediction/train/positive/00644.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00644.mp4,20.909,40.098,15.909,25.909,10,5,20.909,18.981,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00645,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00645.mp4,data/nexar_collision_prediction/train/positive/00645.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00645.mp4,20.833,40.8,15.833,25.833,10,5,20.833,18.867,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00647,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00647.mp4,data/nexar_collision_prediction/train/positive/00647.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00647.mp4,19.5,40.067,14.5,24.5,10,5,19.5,18.533,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00648,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00648.mp4,data/nexar_collision_prediction/train/positive/00648.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00648.mp4,20.133,40.133,15.133,25.133,10,5,20.133,16.833,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00650,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00650.mp4,data/nexar_collision_prediction/train/positive/00650.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00650.mp4,18.867,38,13.867,23.867,10,5,18.867,14.6,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00651,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00651.mp4,data/nexar_collision_prediction/train/positive/00651.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00651.mp4,19.666,40.435,14.666,24.666,10,5,19.666,18.297,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00652,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00652.mp4,data/nexar_collision_prediction/train/positive/00652.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00652.mp4,18.967,40.4,13.967,23.967,10,5,18.967,18.433,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00653,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00653.mp4,data/nexar_collision_prediction/train/positive/00653.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00653.mp4,21.358,39.113,16.358,26.358,10,5,21.358,19.311,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00655,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00655.mp4,data/nexar_collision_prediction/train/positive/00655.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00655.mp4,22.18,39.628,17.18,27.18,10,5,22.18,20.998,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00656,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00656.mp4,data/nexar_collision_prediction/train/positive/00656.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00656.mp4,20.6,40.2,15.6,25.6,10,5,20.6,19.233,Twilight,Clear,Urban,,exists,,near_miss
nexar_train_positive_00657,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00657.mp4,data/nexar_collision_prediction/train/positive/00657.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00657.mp4,11.299,18,6.299,16.299,10,5,11.299,9.332,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00658,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00658.mp4,data/nexar_collision_prediction/train/positive/00658.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00658.mp4,19.247,40.602,14.247,24.247,10,5,19.247,18.846,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00659,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00659.mp4,data/nexar_collision_prediction/train/positive/00659.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00659.mp4,11.789,32.157,6.789,16.789,10,5,11.789,10.842,Normal,Cloudy,Other,,exists,,near_miss
