row_id,source_dataset,source_event_type,source_row_index,video_id,source_url,source_file_name,source_video_path,clip_path,original_time_range,event_start_time,event_end_time,event_center_time,time_of_event,time_of_alert,manual_label,event_label,core_label,source_binary_label,light_conditions,weather,scene,status,error,saved_raw_URL,saved_raw_Time,saved_raw_Location_of_crash,saved_raw_Light_condition,saved_raw_Weather,saved_raw_Road_surface_condition,saved_raw_Road_type,saved_raw_Road_flat,saved_raw_Lanes,saved_raw_Traffic_condition,saved_raw_Ego_vehicle_model,saved_raw_ADAS_mode,saved_raw_Ego_pre_movement,saved_raw_Other_pre_movement,saved_raw_Ego_pre_avoid_seconds,saved_raw_Other_pre_avoid_seconds,saved_raw_Ego_pre_avoid_movement,saved_raw_Other_pre_avoid_movement,saved_raw_Guilty,saved_raw_Crash_type,saved_raw_Type_of_impact,saved_raw_Crash_with,saved_raw_Crash_vehicle_type,saved_raw_Total_number_of_vehicles,saved_raw_Crash_reason,saved_raw_Ego_most_damaged_area,saved_raw_Other_most_damaged_area,saved_raw_Crash_severity,saved_raw_Ego_fix_fee,saved_raw_Note,saved_raw_time,saved_raw_Takeover_time_for_ADAS,saved_raw_Ego_pre_reaction_seconds,saved_raw_Other_pre_reaction_seconds,saved_raw_Avoid_reason,saved_raw_
saved_crash_000879,saved_av_dataset,crash,879,PN5z7h2kDUA,https://youtu.be/PN5z7h2kDUA,PN5z7h2kDUA.mp4,,,07:31-07:58,451.0,478.0,464.5,464.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/PN5z7h2kDUA,07:31-07:58,california,Daylight,Clear,Dry,Rural_road,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,Yes,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Left_front_door,Right_front_door,Property_damage_only,idk,n,,,,,,
saved_crash_000880,saved_av_dataset,crash,880,PN5z7h2kDUA,https://youtu.be/PN5z7h2kDUA,PN5z7h2kDUA.mp4,,,08:48-09:00,528.0,540.0,534.0,534.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/PN5z7h2kDUA,08:48-09:00,alabama,Daylight,Cloudy,Dry,nonSignalized_intersection,Flat,2,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_stop_sign,Front_right_bumper,Front_left_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000881,saved_av_dataset,crash,881,XouzSWKtdkk,https://youtu.be/XouzSWKtdkk,XouzSWKtdkk.mp4,,,00:08-00:18,8.0,18.0,13.0,13.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/XouzSWKtdkk,00:08-00:18,australia,Daylight,Clear,Dry,Road_segement,Flat,4,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Middle_vehicle,2,Improper_lane_change,Rear_left_bumper,Front_right_bumper,Property_damage_only,150900,n,,,,,,
saved_crash_000882,saved_av_dataset,crash,882,XouzSWKtdkk,https://youtu.be/XouzSWKtdkk,XouzSWKtdkk.mp4,,,01:40-01:54,100.0,114.0,107.0,107.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/XouzSWKtdkk,01:40-01:54,canad,Daylight,Cloudy,Dry,Road_segement,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Front_right_bumper,Left_rear_door,Property_damage_only,idk,n,,,,,,
saved_crash_000883,saved_av_dataset,crash,883,XouzSWKtdkk,https://youtu.be/XouzSWKtdkk,XouzSWKtdkk.mp4,,,07:13-07:27,433.0,447.0,440.0,440.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/XouzSWKtdkk,07:13-07:27,ohio,Daylight,Clear,Dry,Parking_lot,Flat,1,Light_traffic,Small_vehicle,parking_recording,Parked,Making_right_turn,,,No_action,No_action,No,other,other,Vehicle,Big_vehicle,2,other,Rear_left_bumper,Rear_left_bumper,Property_damage_only,10400,n,,,,,,
saved_crash_000884,saved_av_dataset,crash,884,XouzSWKtdkk,https://youtu.be/XouzSWKtdkk,XouzSWKtdkk.mp4,,,07:42-07:59,462.0,479.0,470.5,470.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/XouzSWKtdkk,07:42-07:59,california,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Making_left_turn,Making_right_turn,,,No_action,No_action,Both_at_fault,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,Improper_lane_change,Rear_left_bumper,Front_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000885,saved_av_dataset,crash,885,XouzSWKtdkk,https://youtu.be/XouzSWKtdkk,XouzSWKtdkk.mp4,,,09:42-10:06,582.0,606.0,594.0,594.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/XouzSWKtdkk,09:42-10:06,texas,Dark_lighted,Clear,Dry,Workzone,Flat,1,Congested,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Left_front_fender,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000886,saved_av_dataset,crash,886,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,00:07-00:30,7.0,30.0,18.5,18.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IyKYUbiVFgc,00:07-00:30,new jersey,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Wrong_way_driving,Front_left_bumper,Front_left_bumper,Minor_injury,total,n,,,,,,
saved_crash_000887,saved_av_dataset,crash,887,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,01:51-02:08,111.0,128.0,119.5,119.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/IyKYUbiVFgc,01:51-02:08,calfornia,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,other,other,Vehicle,Small_vehicle,3,other,Front_center_bumper,other,Property_damage_only,id,n,,,,,,
saved_crash_000888,saved_av_dataset,crash,888,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,03:32-03:59,212.0,239.0,225.5,225.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/IyKYUbiVFgc,03:32-03:59,canada,Daylight,Cloudy,Dry,Highway/Freeway,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,Improper_lane_change,Left_rear_door,Front_right_bumper,Property_damage_only,12000,n,,,,,,
saved_crash_000889,saved_av_dataset,crash,889,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,04:08-04:20,248.0,260.0,254.0,254.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IyKYUbiVFgc,04:08-04:20,germany,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,15000,n,,,,,,
saved_crash_000890,saved_av_dataset,crash,890,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,08:27-08:46,507.0,526.0,516.5,516.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Rural,metadata_only,,https://youtu.be/IyKYUbiVFgc,08:27-08:46,north carolina,Dark_not_lighted,Clear,Dry,Rural_road,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Wrong_way_driving,Rear_left_bumper,Front_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000891,saved_av_dataset,crash,891,IyKYUbiVFgc,https://youtu.be/IyKYUbiVFgc,IyKYUbiVFgc.mp4,,,10:40-10:50,640.0,650.0,645.0,645.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/IyKYUbiVFgc,10:40-10:50,france,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000892,saved_av_dataset,crash,892,6z5c6kmluqo,https://youtu.be/6z5c6kmluqo,6z5c6kmluqo.mp4,,,00:25-00:46,25.0,46.0,35.5,35.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/6z5c6kmluqo,00:25-00:46,texas,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,1.066666667,,Right_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Left_front_door,Front_center_bumper,Minor_injury,total,n,,,,,,
saved_crash_000893,saved_av_dataset,crash,893,6z5c6kmluqo,https://youtu.be/6z5c6kmluqo,6z5c6kmluqo.mp4,,,01:42-02:03,102.0,123.0,112.5,112.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/6z5c6kmluqo,01:42-02:03,california,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Front_right_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000894,saved_av_dataset,crash,894,6z5c6kmluqo,https://youtu.be/6z5c6kmluqo,6z5c6kmluqo.mp4,,,02:20-02:30,140.0,150.0,145.0,145.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/6z5c6kmluqo,02:20-02:30,maryland,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Front_center_bumper,Front_center_bumper,Severe_injury,total,n,,,,,,
saved_crash_000895,saved_av_dataset,crash,895,bnfIQv6IEIY,https://youtu.be/bnfIQv6IEIY,bnfIQv6IEIY.mp4,,,01:10-01:30,70.0,90.0,80.0,80.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/bnfIQv6IEIY,01:10-01:30,connecticut,Daylight,Clear,Dry,nonSignalized_intersection,Down,1,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,1.333333333,,Left_turn,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_stop_sign,Rear_right_bumper,Front_center_bumper,Property_damage_only,16000,n,,,,,,
saved_crash_000896,saved_av_dataset,crash,896,bnfIQv6IEIY,https://youtu.be/bnfIQv6IEIY,bnfIQv6IEIY.mp4,,,03:27-03:42,207.0,222.0,214.5,214.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/bnfIQv6IEIY,03:27-03:42,massachusetts,Daylight,Cloudy,Dry,Highway/Freeway,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_right_turn,0.633333333,,Right_turn,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Front_center_bumper,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000897,saved_av_dataset,crash,897,bnfIQv6IEIY,https://youtu.be/bnfIQv6IEIY,bnfIQv6IEIY.mp4,,,08:31-09:00,511.0,540.0,525.5,525.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/bnfIQv6IEIY,08:31-09:00,california,Daylight,Clear,Dry,Rural_road,Flat,2,Light_traffic,N/A,ADAS,Proceeding_straight,other,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Front_center_bumper,other,Property_damage_only,idk,n,,,,,,
saved_crash_000898,saved_av_dataset,crash,898,8rTml11LMzY,https://youtu.be/8rTml11LMzY,8rTml11LMzY.mp4,,,00:06-00:23,6.0,23.0,14.5,14.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/8rTml11LMzY,00:06-00:23,california,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Left_turn,Front_to_side,Vehicle,Small_vehicle,2,Improper_lane_change,Front_center_bumper,Left_rear_door,Minor_injury,total,n,,,,,,
saved_crash_000899,saved_av_dataset,crash,899,8rTml11LMzY,https://youtu.be/8rTml11LMzY,8rTml11LMzY.mp4,,,00:50-01:10,50.0,70.0,60.0,60.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/8rTml11LMzY,00:50-01:10,utah,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Front_center_bumper,Front_center_bumper,Minor_injury,total,n,,,,,,
saved_crash_000900,saved_av_dataset,crash,900,8rTml11LMzY,https://youtu.be/8rTml11LMzY,8rTml11LMzY.mp4,,,02:40-02:59,160.0,179.0,169.5,169.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/8rTml11LMzY,02:40-02:59,utah,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Rear_right_bumper,Front_center_bumper,Severe_injury,total,n,,,,,,
saved_crash_000901,saved_av_dataset,crash,901,8rTml11LMzY,https://youtu.be/8rTml11LMzY,8rTml11LMzY.mp4,,,06:43-06:56,403.0,416.0,409.5,409.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/8rTml11LMzY,06:43-06:56,canada,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,Improper_lane_change,Rear_left_bumper,other,Property_damage_only,3900,n,,,,,,
saved_crash_000902,saved_av_dataset,crash,902,8rTml11LMzY,https://youtu.be/8rTml11LMzY,8rTml11LMzY.mp4,,,10:04-10:15,604.0,615.0,609.5,609.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/8rTml11LMzY,10:04-10:15,north carolina,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Front_left_bumper,Right_rear_door,Property_damage_only,idk,n,,,,,,
saved_crash_000903,saved_av_dataset,crash,903,okj2SdV6vDE,https://youtu.be/okj2SdV6vDE,okj2SdV6vDE.mp4,,,08:11-08:20,491.0,500.0,495.5,495.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Rural,metadata_only,,https://youtu.be/okj2SdV6vDE,08:11-08:20,geogia,Dark_not_lighted,Clear,Dry,Rural_road,Flat,2,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,other,,,No_action,No_action,Yes,other,other,Animal,other,1,other,Left_front_door,other,Property_damage_only,idk,animal accident,,,,,,
saved_crash_000904,saved_av_dataset,crash,904,okj2SdV6vDE,https://youtu.be/okj2SdV6vDE,okj2SdV6vDE.mp4,,,10:36-10:49,636.0,649.0,642.5,642.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/okj2SdV6vDE,10:36-10:49,las vegas,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Moderate_traffic,N/A,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,3,Running_stop_sign,Front_center_bumper,Right_rear_door,Property_damage_only,idk,n,,,,,,
saved_crash_000905,saved_av_dataset,crash,905,tV_ILyEIDq4,https://youtu.be/tV_ILyEIDq4,tV_ILyEIDq4.mp4,,,00:01-00:14,1.0,14.0,7.5,7.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/tV_ILyEIDq4,00:01-00:14,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,other,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Windshield,other,Minor_injury,idk,n,,,,,,
saved_crash_000906,saved_av_dataset,crash,906,tV_ILyEIDq4,https://youtu.be/tV_ILyEIDq4,tV_ILyEIDq4.mp4,,,01:10-01:17,70.0,77.0,73.5,73.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/tV_ILyEIDq4,01:10-01:17,birmingham,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Rear_left_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000907,saved_av_dataset,crash,907,tV_ILyEIDq4,https://youtu.be/tV_ILyEIDq4,tV_ILyEIDq4.mp4,,,02:17-02:28,137.0,148.0,142.5,142.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/tV_ILyEIDq4,02:17-02:28,denmark,Daylight,Cloudy,Wet,Road_segement,Flat,1,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,0.4,,No_action,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Wrong_way_driving,Front_left_bumper,Rear_left_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000908,saved_av_dataset,crash,908,tV_ILyEIDq4,https://youtu.be/tV_ILyEIDq4,tV_ILyEIDq4.mp4,,,04:01-04:13,241.0,253.0,247.0,247.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/tV_ILyEIDq4,04:01-04:13,nevada,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Improper_lane_change,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000909,saved_av_dataset,crash,909,tV_ILyEIDq4,https://youtu.be/tV_ILyEIDq4,tV_ILyEIDq4.mp4,,,10:04-10:19,604.0,619.0,611.5,611.5,,collision,collision,collision,collision_or_near_miss,Normal,Rain,Urban,metadata_only,,https://youtu.be/tV_ILyEIDq4,10:04-10:19,maryland,Daylight,Rain,Wet,nonSignalized_intersection,Flat,1,Moderate_traffic,Middle_vehicle,ADAS,Making_right_turn,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000910,saved_av_dataset,crash,910,NjVe23uCV1I,https://youtu.be/NjVe23uCV1I,NjVe23uCV1I.mp4,,,00:07-00:20,7.0,20.0,13.5,13.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/NjVe23uCV1I,00:07-00:20,texas,Daylight,Clear,Dry,Signalized_intersection,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Right_rear_door,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000911,saved_av_dataset,crash,911,NjVe23uCV1I,https://youtu.be/NjVe23uCV1I,NjVe23uCV1I.mp4,,,05:44-06:05,344.0,365.0,354.5,354.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/NjVe23uCV1I,05:44-06:05,minnesota,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Light_traffic,Small_vehicle,ADAS,Backing,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Front_to_side,Vehicle,Small_vehicle,2,Running_stop_sign,Right_front_door,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000912,saved_av_dataset,crash,912,NjVe23uCV1I,https://youtu.be/NjVe23uCV1I,NjVe23uCV1I.mp4,,,07:47-07:56,467.0,476.0,471.5,471.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/NjVe23uCV1I,07:47-07:56,united arab emirates,Daylight,Clear,Dry,Road_segement,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000913,saved_av_dataset,crash,913,NjVe23uCV1I,https://youtu.be/NjVe23uCV1I,NjVe23uCV1I.mp4,,,09:51-10:18,591.0,618.0,604.5,604.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/NjVe23uCV1I,09:51-10:18,texas,Daylight,Clear,Dry,Parking_lot,Flat,1,Light_traffic,Small_vehicle,parking_recording,Parked,Making_right_turn,,,No_action,No_action,No,other,other,Vehicle,Middle_vehicle,2,other,Front_left_bumper,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000914,saved_av_dataset,crash,914,NjVe23uCV1I,https://youtu.be/NjVe23uCV1I,NjVe23uCV1I.mp4,,,10:35-10:49,635.0,649.0,642.0,642.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/NjVe23uCV1I,10:35-10:49,texas,Daylight,Cloudy,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Front_to_rear,Vehicle,Small_vehicle,2,Improper_lane_change,Front_center_bumper,Rear_center_bumper,Property_damage_only,8000,n,,,,,,
saved_crash_000915,saved_av_dataset,crash,915,O1x3gIvYm0s,https://youtu.be/O1x3gIvYm0s,O1x3gIvYm0s.mp4,,,03:15-03:26,195.0,206.0,200.5,200.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/O1x3gIvYm0s,03:15-03:26,australia,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Right_rear_door,Front_left_bumper,Property_damage_only,6400,n,,,,,,
saved_crash_000916,saved_av_dataset,crash,916,O1x3gIvYm0s,https://youtu.be/O1x3gIvYm0s,O1x3gIvYm0s.mp4,,,04:32-04:58,272.0,298.0,285.0,285.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/O1x3gIvYm0s,04:32-04:58,california,Daylight,Clear,Dry,Highway/Freeway,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,other,0.733333333,,Right_turn,No_action,No,other,other,Vehicle,Middle_vehicle,2,other,Front_left_bumper,Rear_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000917,saved_av_dataset,crash,917,O1x3gIvYm0s,https://youtu.be/O1x3gIvYm0s,O1x3gIvYm0s.mp4,,,06:10-06:32,370.0,392.0,381.0,381.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/O1x3gIvYm0s,06:10-06:32,new jersey,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Red_light_stopped,Middle_vehicle,ADAS,Making_right_turn,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_left_bumper,Front_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000918,saved_av_dataset,crash,918,4rH1_HnAcGU,https://youtu.be/4rH1_HnAcGU,4rH1_HnAcGU.mp4,,,00:44-01:09,44.0,69.0,56.5,56.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/4rH1_HnAcGU,00:44-01:09,california,Daylight,Clear,Dry,Workzone,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Improper_lane_change,Rear_left_bumper,Left_front_door,Property_damage_only,total,n,,,,,,
